sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
3817,619,1204,16290,-167,-104,39
3818,608,1190,16291,-148,-129,29
3819,608,1159,16263,-160,-139,37
3820,608,1171,16265,-153,-113,31
3821,577,1176,16280,-131,-131,25
3822,589,1179,16294,-167,-112,41
3823,584,1181,16300,-161,-120,34
3824,632,1181,16279,-142,-118,42
3825,598,1188,16299,-181,-116,35
3826,583,1202,16322,-177,-127,33
3827,564,1161,16301,-168,-102,49
3828,603,1175,16297,-182,-119,34
3829,599,1186,16284,-146,-133,30
3830,603,1168,16275,-165,-127,35
3831,606,1146,16287,-174,-110,40
3832,583,1181,16289,-144,-112,44
3833,592,1207,16300,-150,-111,33
3834,607,1191,16291,-165,-127,20
3835,633,1176,16304,-169,-125,28
3836,621,1187,16264,-167,-114,13
3837,592,1196,16288,-167,-132,20
3838,621,1201,16320,-183,-123,37
3839,617,1206,16290,-176,-88,50
3840,628,1173,16281,-150,-119,27
3841,616,1174,16259,-161,-122,41
3842,584,1181,16305,-178,-100,31
3843,592,1157,16325,-160,-117,45
3844,600,1167,16287,-159,-123,31
3845,615,1184,16292,-163,-137,32
3846,639,1183,16295,-168,-110,41
3847,626,1186,16300,-151,-104,23
3848,605,1180,16284,-172,-101,20
3849,604,1184,16292,-196,-137,41
3850,575,1204,16305,-173,-130,50
3851,643,1206,16307,-147,-123,48
3852,617,1189,16356,-153,-130,27
3853,626,1191,16340,-141,-125,20
3854,588,1189,16309,-160,-128,26
3855,576,1175,16297,-158,-135,35
3856,619,1153,16304,-183,-120,47
3857,613,1202,16306,-170,-107,30
3858,619,1184,16284,-151,-119,34
3859,585,1201,16299,-164,-127,35
3860,560,1194,16278,-157,-114,25
3861,600,1170,16281,-163,-93,18
3862,620,1184,16325,-176,-123,28
3863,623,1191,16288,-174,-112,19
3864,638,1177,16330,-168,-124,36
3865,602,1175,16317,-177,-124,49
3866,595,1182,16264,-168,-123,34
3867,573,1183,16274,-163,-122,38
3868,599,1184,16304,-178,-123,28
3869,622,1195,16271,-167,-118,20
3870,600,1188,16266,-148,-92,47
3871,612,1164,16296,-151,-110,37
3872,619,1182,16308,-162,-127,19
3873,629,1163,16308,-163,-113,33
3874,629,1139,16298,-184,-99,58
3875,560,1167,16313,-184,-124,39
3876,562,1183,16308,-183,-137,30
3877,633,1172,16279,-164,-131,38
3878,602,1182,16297,-168,-130,26
3879,626,1226,16319,-173,-111,18
3880,624,1183,16303,-148,-120,29
3881,579,1210,16267,-158,-142,44
3882,574,1169,16314,-155,-132,31
3883,589,1183,16272,-148,-129,29
3884,612,1181,16252,-147,-115,34
3885,587,1185,16278,-172,-135,25
3886,591,1176,16263,-158,-121,34
3887,612,1175,16294,-150,-126,33
3888,629,1161,16327,-168,-131,41
3889,615,1179,16318,-155,-126,38
3890,596,1185,16322,-187,-119,31
3891,586,1193,16335,-163,-131,37
3892,617,1176,16269,-146,-133,32
3893,607,1184,16259,-175,-142,39
3894,607,1219,16296,-155,-115,35
3895,632,1182,16292,-151,-120,22
3896,613,1200,16291,-164,-121,32
3897,575,1208,16299,-176,-115,25
3898,571,1183,16269,-156,-121,21
3899,613,1190,16276,-159,-120,43
3900,595,1163,16348,-147,-110,48
3901,577,1214,16306,-165,-115,24
3902,583,1190,16265,-158,-119,33
3903,611,1185,16312,-168,-99,43
3904,584,1198,16310,-168,-118,27
3905,610,1191,16319,-157,-122,20
3906,632,1171,16315,-165,-117,40
3907,599,1168,16299,-170,-126,37
3908,614,1173,16307,-159,-137,26
3909,596,1198,16278,-177,-98,7
3910,579,1198,16284,-156,-97,36
3911,606,1174,16326,-184,-124,48
3912,587,1172,16302,-180,-121,44
3913,622,1164,16309,-165,-123,21
3914,585,1162,16289,-184,-120,23
3915,608,1166,16296,-165,-118,40
3916,577,1205,16283,-160,-117,32
3917,581,1199,16316,-153,-119,28
3918,579,1181,16344,-187,-136,34
3919,628,1188,16320,-164,-119,28
3920,621,1208,16316,-180,-125,20
3921,593,1196,16331,-156,-132,37
3922,595,1165,16293,-155,-109,28
3923,621,1171,16319,-173,-119,26
3924,631,1172,16305,-179,-102,22
3925,582,1192,16284,-178,-123,43
3926,625,1165,16292,-180,-141,53
3927,622,1198,16265,-190,-130,37
3928,603,1181,16320,-160,-139,43
3929,597,1206,16301,-156,-130,23
3930,613,1167,16288,-174,-108,56
3931,573,1173,16335,-150,-121,45
3932,606,1184,16342,-135,-114,36
3933,623,1176,16288,-146,-123,47
3934,620,1193,16250,-163,-138,30
3935,596,1188,16267,-159,-125,42
3936,590,1205,16280,-160,-117,23
3937,593,1205,16295,-171,-130,24
3938,616,1169,16334,-165,-117,28
3939,569,1192,16314,-155,-114,14
3940,608,1176,16291,-137,-113,31
3941,595,1178,16310,-138,-116,25
3942,582,1205,16291,-157,-138,43
3943,574,1200,16289,-143,-126,37
3944,580,1174,16293,-145,-119,41
3945,603,1175,16294,-166,-134,32
3946,623,1184,16307,-156,-122,25
3947,597,1185,16320,-156,-128,31
3948,632,1170,16337,-144,-123,18
3949,619,1189,16298,-149,-109,28
3950,594,1157,16310,-166,-100,33
3951,612,1181,16339,-159,-112,45
3952,626,1183,16311,-181,-136,33
3953,597,1189,16319,-174,-139,32
3954,600,1179,16298,-171,-134,39
3955,588,1164,16287,-168,-108,45
3956,585,1189,16296,-163,-118,44
3957,619,1163,16293,-160,-115,54
3958,608,1131,16298,-176,-109,25
3959,574,1191,16277,-191,-125,44
3960,636,1180,16281,-158,-135,30
3961,606,1181,16303,-161,-139,21
3962,615,1189,16318,-193,-119,27
3963,608,1190,16298,-178,-123,21
3964,582,1180,16295,-158,-105,18
3965,607,1222,16323,-143,-136,24
3966,606,1201,16294,-154,-132,20
3967,617,1176,16303,-158,-126,28
3968,604,1160,16254,-168,-137,24
3969,604,1175,16288,-167,-91,27
3970,600,1188,16277,-163,-120,11
3971,600,1174,16296,-166,-162,31
3972,550,1190,16273,-147,-127,42
3973,536,1176,16303,-160,-105,21
3974,601,1138,16304,-179,-109,29
3975,596,1223,16310,-170,-116,42
3976,608,1197,16327,-157,-115,34
3977,575,1206,16309,-187,-118,34
3978,596,1182,16304,-167,-120,29
3979,585,1184,16287,-156,-115,15
3980,580,1193,16297,-168,-124,34
3981,599,1188,16310,-174,-111,48
3982,589,1159,16304,-168,-117,45
3983,632,1179,16290,-161,-122,34
3984,593,1158,16269,-153,-113,33
3985,584,1186,16271,-145,-105,40
3986,603,1203,16321,-151,-121,6
3987,586,1163,16304,-165,-110,23
3988,609,1188,16296,-154,-138,38
3989,623,1211,16325,-176,-136,36
3990,624,1166,16300,-158,-127,29
3991,595,1154,16287,-138,-112,24
3992,630,1177,16318,-163,-118,33
3993,599,1181,16312,-146,-130,31
3994,600,1200,16292,-163,-139,26
3995,630,1174,16295,-173,-107,46
3996,618,1195,16305,-169,-110,45
3997,628,1184,16287,-167,-119,29
3998,604,1197,16237,-152,-138,37
3999,600,1185,16302,-175,-100,38
4000,615,1163,16328,-144,-115,28
4001,583,1209,16289,-166,-128,25
4002,604,1195,16286,-178,-134,32
4003,638,1194,16280,-166,-119,36
4004,597,1198,16300,-169,-103,44
4005,570,1214,16276,-157,-113,32
4006,598,1189,16305,-152,-113,33
4007,625,1197,16283,-154,-112,48
4008,597,1201,16282,-172,-137,26
4009,608,1214,16336,-176,-113,37
4010,603,1206,16342,-156,-86,25
4011,602,1206,16299,-125,-112,20
4012,586,1191,16294,-171,-106,40
4013,541,1186,16293,-178,-137,23
4014,591,1176,16285,-153,-95,24
4015,603,1207,16272,-149,-107,28
4016,596,1194,16290,-182,-103,49
4017,609,1200,16282,-161,-99,36
4018,609,1194,16313,-158,-109,15
4019,599,1199,16306,-162,-146,17
4020,571,1208,16294,-180,-147,41
4021,602,1194,16284,-146,-119,36
4022,600,1171,16313,-154,-128,27
4023,560,1189,16282,-173,-124,32
4024,587,1202,16298,-169,-131,35
4025,594,1174,16294,-172,-108,10
4026,599,1214,16316,-151,-108,27
4027,624,1220,16302,-170,-132,44
4028,609,1165,16311,-199,-122,34
4029,598,1200,16313,-163,-132,48
4030,618,1192,16268,-153,-116,63
4031,616,1202,16283,-165,-128,35
4032,593,1208,16293,-160,-132,40
4033,604,1193,16299,-181,-127,30
4034,613,1167,16302,-159,-135,40
4035,614,1183,16256,-146,-132,40
4036,576,1201,16306,-135,-98,28
4037,634,1165,16265,-157,-128,23
4038,622,1214,16326,-161,-122,24
4039,585,1218,16335,-163,-132,41
4040,592,1171,16305,-166,-137,33
4041,639,1197,16307,-151,-116,19
4042,616,1185,16317,-187,-118,19
4043,625,1202,16327,-165,-127,33
4044,586,1198,16293,-164,-116,34
4045,583,1187,16305,-185,-140,64
4046,586,1188,16287,-175,-126,41
4047,567,1182,16312,-161,-127,13
4048,576,1203,16278,-140,-123,31
4049,604,1200,16302,-181,-106,37
4050,579,1211,16304,-197,-146,43
4051,622,1176,16284,-175,-151,41
4052,617,1201,16318,-166,-141,30
4053,602,1196,16320,-154,-132,13
4054,608,1193,16292,-163,-141,21
4055,590,1171,16280,-156,-115,32
4056,575,1188,16296,-177,-117,25
4057,605,1215,16308,-178,-138,43
4058,609,1196,16286,-166,-108,48
4059,591,1207,16305,-164,-133,34
4060,590,1204,16333,-162,-121,26
4061,569,1218,16282,-178,-107,42
4062,568,1178,16274,-163,-137,38
4063,588,1169,16262,-152,-121,33
4064,611,1215,16287,-173,-95,26
4065,619,1170,16292,-181,-125,38
4066,620,1163,16318,-168,-109,51
4067,611,1184,16270,-145,-117,27
4068,592,1190,16281,-166,-135,30
4069,626,1207,16297,-170,-124,33
4070,634,1190,16261,-164,-111,26
4071,608,1199,16260,-177,-107,36
4072,609,1196,16286,-178,-117,22
4073,601,1182,16285,-179,-147,19
4074,581,1229,16315,-149,-117,23
4075,605,1231,16297,-155,-127,34
4076,618,1217,16316,-168,-129,35
4077,601,1171,16288,-169,-141,43
4078,574,1176,16276,-168,-137,51
4079,584,1190,16282,-170,-143,22
4080,592,1190,16309,-172,-128,37
4081,622,1198,16266,-179,-117,39
4082,598,1174,16293,-147,-112,22
4083,607,1183,16306,-158,-132,33
4084,545,1200,16303,-154,-110,12
4085,581,1219,16298,-177,-128,34
4086,597,1191,16289,-164,-113,47
4087,642,1194,16267,-146,-114,41
4088,614,1191,16269,-153,-126,28
4089,596,1184,16281,-188,-101,34
4090,600,1205,16272,-151,-117,36
4091,588,1233,16270,-147,-138,31
4092,596,1227,16270,-175,-114,39
4093,606,1215,16259,-162,-119,20
4094,609,1208,16312,-179,-124,38
4095,607,1196,16309,-161,-123,41
4096,606,1175,16293,-174,-131,35
4097,592,1204,16304,-170,-115,40
4098,597,1161,16257,-146,-121,54
4099,640,1171,16312,-168,-123,35
4100,623,1181,16317,-166,-110,30
4101,597,1198,16257,-174,-124,36
4102,605,1211,16281,-167,-142,31
4103,594,1203,16319,-185,-137,35
4104,592,1205,16285,-167,-140,29
4105,621,1184,16303,-153,-139,38
4106,605,1200,16306,-173,-108,25
4107,580,1212,16308,-163,-113,27
4108,613,1213,16302,-162,-138,24
4109,600,1193,16270,-175,-99,20
4110,593,1207,16255,-138,-119,37
4111,604,1214,16318,-153,-113,30
4112,613,1186,16314,-157,-143,32
4113,622,1196,16285,-175,-130,41
4114,636,1175,16250,-157,-126,23
4115,615,1193,16290,-178,-111,16
4116,601,1206,16302,-161,-120,34
4117,617,1185,16327,-157,-130,27
4118,589,1211,16321,-166,-124,20
4119,578,1218,16292,-152,-130,44
4120,594,1203,16312,-161,-133,43
4121,604,1212,16304,-171,-134,25
4122,579,1198,16280,-159,-105,29
4123,597,1212,16311,-155,-109,28
4124,596,1223,16290,-165,-137,14
4125,596,1182,16259,-139,-129,41
4126,610,1220,16277,-165,-121,23
4127,581,1204,16284,-155,-127,29
4128,590,1175,16253,-141,-152,48
4129,591,1202,16309,-153,-130,48
4130,617,1204,16303,-154,-122,14
4131,622,1199,16284,-165,-115,23
4132,605,1181,16263,-191,-101,44
4133,609,1187,16277,-187,-121,49
4134,597,1201,16279,-182,-139,33
4135,598,1211,16263,-164,-117,13
4136,594,1209,16310,-148,-100,31
4137,571,1215,16283,-155,-101,51
4138,595,1219,16294,-155,-96,30
4139,605,1214,16278,-151,-127,17
4140,592,1189,16270,-170,-134,39
4141,630,1206,16302,-128,-119,59
4142,613,1199,16303,-151,-126,41
4143,613,1202,16272,-181,-135,26
4144,612,1207,16281,-166,-144,23
4145,577,1205,16298,-177,-132,33
4146,587,1181,16305,-175,-131,10
4147,598,1184,16304,-159,-123,22
4148,571,1165,16307,-153,-112,41
4149,600,1172,16320,-153,-126,36
4150,608,1179,16280,-190,-116,40
4151,607,1196,16309,-183,-134,34
4152,586,1211,16263,-147,-117,26
4153,592,1204,16256,-181,-103,39
4154,598,1234,16291,-182,-125,48
4155,585,1181,16296,-162,-131,55
4156,574,1159,16273,-158,-92,36
4157,653,1206,16289,-168,-114,36
4158,588,1219,16317,-151,-125,20
4159,604,1189,16312,-159,-135,23
4160,609,1201,16320,-178,-129,23
4161,605,1174,16297,-149,-129,36
4162,614,1203,16319,-149,-119,45
4163,629,1181,16303,-172,-116,27
4164,629,1192,16289,-164,-121,45
4165,615,1205,16303,-129,-142,24
4166,579,1173,16277,-157,-139,44
4167,608,1202,16303,-158,-124,32
4168,589,1200,16329,-175,-114,33
4169,624,1186,16319,-190,-128,40
4170,585,1213,16317,-156,-134,30
4171,595,1222,16299,-158,-132,10
4172,607,1198,16284,-187,-114,42
4173,588,1171,16290,-174,-115,44
4174,613,1191,16299,-180,-122,37
4175,605,1188,16329,-167,-132,32
4176,557,1201,16293,-162,-114,41
4177,553,1194,16299,-158,-123,35
4178,594,1189,16331,-173,-102,26
4179,622,1164,16276,-179,-122,36
4180,604,1174,16290,-185,-136,44
4181,576,1210,16287,-185,-107,36
4182,602,1172,16277,-140,-100,31
4183,630,1189,16305,-181,-120,15
4184,628,1180,16317,-157,-133,27
4185,605,1165,16319,-135,-112,32
4186,624,1200,16274,-172,-112,28
4187,577,1194,16297,-185,-135,16
4188,608,1199,16304,-145,-129,30
4189,648,1207,16308,-157,-112,26
4190,620,1197,16305,-154,-124,35
4191,610,1198,16275,-170,-106,52
4192,586,1206,16298,-190,-101,27
4193,575,1211,16298,-166,-129,30
4194,603,1211,16312,-160,-141,37
4195,603,1195,16313,-145,-127,34
4196,631,1201,16319,-174,-132,15
4197,607,1201,16302,-172,-125,45
4198,622,1186,16269,-150,-149,35
4199,596,1164,16271,-134,-128,42
4200,613,1198,16322,-135,-118,47
4201,623,1197,16295,-173,-114,18
4202,593,1192,16295,-175,-126,29
4203,616,1201,16243,-177,-137,27
4204,607,1216,16274,-180,-127,19
4205,591,1204,16272,-173,-128,36
4206,599,1205,16328,-181,-104,44
4207,563,1195,16286,-171,-107,31
4208,609,1190,16278,-162,-130,30
4209,594,1189,16304,-157,-112,37
4210,603,1199,16330,-173,-121,25
4211,625,1199,16303,-176,-113,45
4212,619,1177,16329,-171,-110,23
4213,622,1177,16327,-157,-124,29
4214,594,1201,16311,-139,-120,28
4215,618,1177,16314,-154,-109,39
4216,585,1208,16272,-152,-104,27
4217,560,1221,16312,-168,-142,24
4218,615,1175,16283,-193,-150,52
4219,631,1165,16275,-161,-132,26
4220,592,1206,16309,-147,-105,16
4221,626,1190,16287,-171,-108,43
4222,606,1188,16303,-158,-128,17
4223,580,1189,16280,-153,-158,38
4224,594,1183,16267,-171,-126,40
4225,616,1203,16290,-209,-108,38
4226,604,1194,16287,-189,-124,29
4227,597,1172,16303,-169,-109,26
4228,586,1203,16309,-169,-107,18
4229,599,1199,16305,-162,-134,29
4230,626,1189,16312,-150,-118,49
4231,579,1200,16322,-162,-118,25
4232,621,1212,16307,-165,-124,21
4233,649,1225,16268,-159,-148,32
4234,585,1178,16264,-170,-118,30
4235,581,1190,16295,-156,-112,29
4236,575,1189,16301,-157,-113,32
4237,584,1184,16321,-160,-128,8
4238,626,1209,16311,-157,-121,12
4239,583,1227,16320,-139,-106,33
4240,599,1192,16279,-162,-113,43
4241,587,1202,16309,-144,-127,26
4242,606,1215,16331,-155,-124,17
4243,603,1180,16302,-147,-109,4
4244,605,1167,16323,-164,-119,30
4245,596,1186,16253,-149,-97,14
4246,610,1164,16273,-158,-108,19
4247,609,1209,16274,-167,-115,43
4248,632,1205,16281,-171,-117,22
4249,584,1187,16292,-158,-96,40
4250,583,1173,16296,-151,-110,41
4251,619,1185,16277,-149,-106,43
4252,589,1168,16291,-157,-124,21
4253,597,1199,16291,-156,-119,36
4254,593,1200,16284,-150,-125,45
4255,594,1184,16285,-167,-121,35
4256,611,1219,16284,-171,-116,15
4257,611,1231,16266,-161,-123,13
4258,605,1215,16293,-176,-127,20
4259,589,1206,16333,-147,-142,29
4260,620,1193,16311,-139,-123,22
4261,599,1215,16313,-176,-113,36
4262,630,1206,16349,-148,-135,52
4263,584,1177,16288,-165,-125,25
4264,583,1203,16266,-160,-115,41
4265,589,1196,16280,-181,-101,32
4266,597,1186,16278,-153,-124,34
4267,586,1159,16309,-167,-125,51
4268,600,1211,16308,-162,-124,29
4269,621,1195,16262,-146,-110,36
4270,612,1194,16244,-155,-94,32
4271,612,1218,16268,-173,-122,11
4272,627,1215,16301,-149,-105,17
4273,619,1205,16259,-162,-130,42
4274,582,1181,16255,-168,-130,27
4275,615,1201,16278,-170,-111,40
4276,602,1180,16287,-158,-138,63
4277,605,1207,16289,-173,-125,38
4278,558,1209,16286,-167,-104,30
4279,637,1189,16310,-173,-122,32
4280,607,1218,16317,-161,-135,25
4281,607,1178,16305,-158,-136,38
4282,616,1166,16296,-150,-119,34
4283,598,1200,16258,-157,-91,50
4284,632,1184,16294,-168,-116,58
4285,596,1176,16298,-171,-139,41
4286,616,1195,16324,-171,-134,14
4287,616,1196,16289,-177,-123,30
4288,616,1186,16275,-172,-125,35
4289,567,1215,16276,-175,-131,21
4290,636,1177,16269,-145,-130,28
4291,634,1206,16290,-128,-125,30
4292,607,1185,16301,-155,-108,39
4293,601,1156,16260,-138,-111,29
4294,619,1207,16280,-158,-118,37
4295,597,1208,16299,-171,-95,28
4296,584,1187,16275,-156,-107,28
4297,589,1187,16249,-162,-119,49
4298,624,1179,16286,-158,-127,65
4299,620,1198,16262,-173,-144,31
4300,635,1185,16305,-160,-109,12
4301,622,1182,16283,-171,-125,33
4302,605,1186,16277,-174,-109,32
4303,578,1188,16278,-176,-133,18
4304,627,1196,16320,-154,-127,34
4305,585,1174,16255,-175,-120,37
4306,563,1179,16269,-183,-113,19
4307,584,1203,16268,-165,-131,41
4308,566,1178,16302,-158,-126,46
4309,607,1190,16323,-147,-108,38
4310,580,1197,16308,-159,-136,36
4311,605,1192,16275,-145,-136,23
4312,598,1187,16274,-170,-124,37
4313,610,1211,16328,-174,-129,29
4314,601,1180,16310,-143,-134,20
4315,592,1156,16336,-159,-129,40
4316,581,1182,16314,-155,-107,31
4317,617,1219,16294,-150,-118,22
4318,591,1205,16289,-173,-108,45
4319,619,1169,16267,-167,-112,34
4320,587,1199,16264,-153,-123,46
4321,600,1223,16261,-161,-127,28
4322,616,1204,16288,-152,-142,4
4323,589,1212,16288,-153,-127,21
4324,616,1191,16313,-138,-119,24
4325,611,1177,16305,-148,-129,9
4326,596,1167,16273,-153,-105,19
4327,609,1179,16271,-168,-114,28
4328,601,1205,16302,-165,-115,42
4329,601,1185,16256,-150,-132,48
4330,594,1186,16290,-144,-133,29
4331,635,1194,16267,-158,-109,32
4332,548,1182,16324,-158,-99,43
4333,569,1189,16309,-154,-115,39
4334,617,1184,16258,-171,-129,38
4335,592,1189,16269,-179,-141,29
4336,613,1175,16287,-156,-119,28
4337,616,1209,16322,-171,-138,31
4338,598,1168,16293,-158,-135,28
4339,583,1197,16251,-154,-120,28
4340,616,1183,16276,-155,-114,31
4341,591,1181,16276,-171,-136,29
4342,600,1198,16276,-165,-112,42
4343,600,1181,16317,-156,-121,37
4344,600,1187,16340,-159,-111,39
4345,618,1194,16277,-146,-116,37
4346,618,1190,16314,-163,-108,20
4347,567,1178,16310,-158,-122,33
4348,573,1199,16314,-164,-106,24
4349,580,1219,16310,-169,-99,16
4350,627,1162,16324,-163,-116,22
4351,604,1180,16305,-203,-122,32
4352,610,1183,16297,-177,-104,55
4353,640,1171,16292,-157,-117,38
4354,654,1172,16270,-155,-118,55
4355,609,1180,16327,-164,-106,41
4356,602,1185,16317,-161,-120,29
4357,601,1180,16278,-169,-134,17
4358,613,1177,16266,-178,-118,50
4359,611,1171,16297,-171,-125,32
4360,586,1186,16295,-158,-116,33
4361,596,1179,16306,-175,-109,36
4362,618,1159,16293,-163,-115,39
4363,617,1167,16282,-176,-117,31
4364,606,1195,16280,-159,-122,31
4365,607,1201,16283,-155,-133,51
4366,608,1205,16284,-145,-142,37
4367,605,1182,16290,-170,-132,35
4368,602,1177,16296,-154,-114,30
4369,609,1177,16283,-167,-121,42
4370,594,1177,16293,-180,-115,38
4371,607,1204,16289,-172,-127,39
4372,591,1194,16278,-159,-130,29
4373,569,1179,16311,-174,-126,38
4374,599,1204,16335,-161,-121,18
4375,602,1209,16302,-166,-143,26
4376,601,1208,16270,-170,-165,40
4377,610,1182,16289,-171,-127,34
4378,596,1201,16313,-163,-99,17
4379,609,1229,16258,-153,-140,31
4380,601,1207,16280,-159,-117,26
4381,605,1182,16280,-151,-121,29
4382,649,1188,16277,-178,-94,23
4383,643,1232,16306,-135,-104,20
4384,616,1214,16299,-149,-114,49
4385,580,1231,16261,-184,-139,45
4386,591,1218,16290,-184,-115,48
4387,599,1198,16297,-160,-104,45
4388,608,1189,16296,-156,-126,25
4389,611,1178,16293,-159,-119,18
4390,590,1195,16293,-178,-136,29
4391,606,1202,16282,-168,-127,-5
4392,638,1188,16295,-172,-130,16
4393,612,1197,16336,-182,-142,29
4394,626,1183,16309,-172,-138,15
4395,601,1202,16292,-161,-111,44
4396,581,1194,16288,-160,-126,54
4397,587,1190,16247,-168,-127,27
4398,605,1195,16266,-182,-105,23
4399,609,1172,16300,-167,-123,35
4400,621,1178,16296,-160,-127,28
4401,625,1162,16283,-161,-132,45
4402,616,1172,16264,-157,-134,25
4403,617,1181,16299,-166,-114,39
4404,598,1172,16325,-172,-115,39
4405,604,1193,16304,-171,-110,33
4406,597,1188,16297,-154,-103,36
4407,596,1168,16296,-167,-121,24
4408,598,1163,16287,-160,-147,32
4409,555,1192,16294,-153,-131,42
